artistName,spotifyName,imageUrl,genres,spotifyUrl
The Sin:Decay,THE SIN:DECAY,https://i.scdn.co/image/ab67616d0000b273ee8a97d913c578ccbad7a2cf,['cyber metal'],https://open.spotify.com/artist/6WWgWgGqnvzQGePD4xqeIx
Zonaria,Zonaria,https://i.scdn.co/image/ab67616d0000b273b737777135036df1f910f19e,"['melodic death metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",https://open.spotify.com/artist/3Z2aRkCRESMtOCuRICjDFn
UnSun,UnSun,https://i.scdn.co/image/ab67616d0000b2738c53610ffff5cc06b03f4ded,"['fallen angel', 'gothic metal', 'gothic symphonic metal', 'pixie', 'polish metal', 'slayer', 'symphonic metal']",https://open.spotify.com/artist/6gOet6ki04ZkASl49nF37y
Illdisposed,Illdisposed,https://i.scdn.co/image/ab6761610000e5eb6102fd5136e05042ca2a6a02,"['danish death metal', 'danish metal']",https://open.spotify.com/artist/1B7QysZd61axZ8HxJgAVRV
The Zombi,The Zombie,https://i.scdn.co/image/ab67616d0000b273cad0dba8ab494685c5dc6cd3,[],https://open.spotify.com/artist/0RVruO1zUI1J8RCI7HhIeI
Deathchain,Deathchain,https://i.scdn.co/image/ab67616d0000b273c11e1672c38102cab5e85b27,"['deathrash', 'finnish death metal']",https://open.spotify.com/artist/2DMOzweNxDPri2ulKJaBuH
Dying Fetus,Dying Fetus,https://i.scdn.co/image/ab6761610000e5ebee1e1c92d5a4aa9646962e7d,"['brutal death metal', 'death metal', 'deathgrind', 'metal', 'technical death metal', 'thrash metal']",https://open.spotify.com/artist/2DqzOWVL2ly48IA9bpZdie
Vomitory,Vomitory,https://i.scdn.co/image/ab6761610000e5ebf55cf3f3de49b46a217e756a,"['black metal', 'brutal death metal', 'death metal', 'grindcore', 'swedish death metal', 'swedish metal', 'technical death metal']",https://open.spotify.com/artist/67M6JBe7t7hZTDbrUsimqm
Belphegor,Belphegor,https://i.scdn.co/image/ab6761610000e5eb2ab1a7b9329f83536f952214,"['austrian black metal', 'austrian metal', 'black metal', 'brutal death metal', 'death metal', 'metal', 'symphonic black metal']",https://open.spotify.com/artist/1uPIYn2IU0IuPWSZ58kzyM
Clawfinger,Clawfinger,https://i.scdn.co/image/ab6761610000e5eb4ebcebfe2e1e72f0b81d31e4,"['funk metal', 'rap metal']",https://open.spotify.com/artist/1xE3snzm12GBK259IqEFlY
Universum,Universum,https://i.scdn.co/image/ab67616d0000b2733212f1bb7c82c8b35f31383e,"['australian death metal', 'cyber metal', 'melodic death metal']",https://open.spotify.com/artist/0NZfW1mCAUJQeRqBuBdRuj
Satariel,Satariel,https://i.scdn.co/image/ab6761610000e5ebca37ac7e175afacb35a711ae,"['melodic death metal', 'swedish melodeath', 'swedish metal']",https://open.spotify.com/artist/5fe4O4ii7ksKPCnV7k6UtS
Hateform,Hateform,https://i.scdn.co/image/ab67616d0000b2731d53b8a37eecf04af65c95cc,['finnish death metal'],https://open.spotify.com/artist/6QQ6KOJcHxicx9gw9NytWy
Clinic,Clinic,https://i.scdn.co/image/ab6761610000e5eb57a50cdabe8e0286aca50ba6,"['art punk', 'dance-punk', 'noise pop']",https://open.spotify.com/artist/7icDkrFloDss50hoqQ3Kkj
Guided by Voices,Guided By Voices,https://i.scdn.co/image/ab6761610000e5eb0b43f8f07778f0c5d7daadca,"['alternative pop', 'alternative rock', 'chamber pop', 'dayton indie', 'gbvfi', 'indie rock', 'lo-fi', 'modern power pop', 'noise pop', 'ohio indie', 'power pop']",https://open.spotify.com/artist/4oV5EVJ0XFWsJKoOvdRPvl
"Arj Barker, Doug Benson & Tony Camin","Arj Barker, Doug Benson & Tony Camin",,[],
Todd Glass,Todd Glass,https://i.scdn.co/image/ab67616d0000b273dd817a0299adabb5686f3e96,"['comedy', 'deep comedy', 'new comedy']",https://open.spotify.com/artist/1DXO9tl7mebiGlF0k7c9pw
The Nation of Ulysses,The Nation of Ulysses,,[],
The Fucking Champs,The Fucking Champs,https://i.scdn.co/image/ab6772690000c46cbbd4fd49019645c0ec654d78,['instrumental rock'],https://open.spotify.com/artist/2DFm0ZDyKkQ6IZOEa3Te3m
Scharpling & Wurster,Scharpling & Wurster,https://i.scdn.co/image/ab6772690000c46c06e66302438df6ca6a863b0b,[],https://open.spotify.com/artist/6q8r6mBkMKhrRrQkQ4jbhb
Pelican,Pelican,https://i.scdn.co/image/ab6761610000e5eb5e516639ebad6515cea9ed96,"['atmospheric post-metal', 'atmospheric sludge', 'instrumental post-rock', 'instrumental rock', 'post-metal', 'post-rock', 'sludge metal', 'stoner metal', 'stoner rock']",https://open.spotify.com/artist/0Gq06EJlfPumvCdMsnkJFp
Esquivel,Esquivel!,https://i.scdn.co/image/c3d132559f51f416a0830eaf4b147b183c1c9bf7,"['exotica', 'lounge', 'space age pop']",https://open.spotify.com/artist/42kHi9ZIpRGtgjP8ZB4jsi
Chisel,Chisel,https://i.scdn.co/image/ab6761610000e5ebf9250e975653a732af41c7af,['alternative pop'],https://open.spotify.com/artist/7yVW55U3HKAdrg6nIShvpN
The Wedding Present,The Wedding Present,https://i.scdn.co/image/ab6761610000e5eb3d33f77f17aa939418be6f61,"['c86', 'uk post-punk']",https://open.spotify.com/artist/4tyCvqG48h4LdcbFfWBjR9
Patton Oswalt,Patton Oswalt,https://i.scdn.co/image/5cd19652461bd12c571b6c692a5fcf9c054d6f23,"['comedy', 'comic', 'deep comedy', 'new comedy']",https://open.spotify.com/artist/6YvKo1VtZxCoT8IkbAYswy
mclusky,Mclusky,https://i.scdn.co/image/ab67616d0000b273cd8feb6e26f483d36c6e049c,"['noise rock', 'post-hardcore', 'uk noise rock', 'welsh rock']",https://open.spotify.com/artist/3xA9AB0f4BVjsSlyQc12iE
Ted Leo and The Pharmacists,Ted Leo and the Pharmacists,https://i.scdn.co/image/56deb44b7b9bd37d7f56d667b644b48e48e0594e,['indie rock'],https://open.spotify.com/artist/5hbH3dvtk49g07qpc1QwPe
"Oh, Sleeper","Oh, Sleeper",https://i.scdn.co/image/ab6761610000e5ebab3f4138a48a410864bc1df5,"['christian hardcore', 'christian metal', 'christian metalcore', 'christian rock', 'melodic metalcore', 'metalcore']",https://open.spotify.com/artist/3HMsQNXUa0je3yG5REHkQ7
Amanda Woodward,Amanda Woodward,,[],
Children of Fall,Children of Fall,https://i.scdn.co/image/ab67616d0000b273883dae6881931395ffb9e334,"['swedish emo', 'swedish post-hardcore']",https://open.spotify.com/artist/3nObMfqDBJUUXojjU2kyzp
Dylan & Robyn Chaos,Dylan & Robyn Chaos,,[],
Soularis,Soularis,,[],https://open.spotify.com/artist/3isONdPQImmes9OzVGF7jH
The Four. Slam!,The Four. Slam!,https://i.scdn.co/image/ab67616d0000b2736f86c489dfa0904cfd9ede8f,[],https://open.spotify.com/artist/6JsgknHK5GhO87UykKUbTV
Rashamba,Rashamba,https://i.scdn.co/image/ab67616d0000b2732b51b06b52c353b0ee877f6d,['russian nu metal'],https://open.spotify.com/artist/2sHH8vqyUomo99i4zd0XBI
Chaos of the heart,Chaos of the heart,,[],
.crrust,.crrust,https://i.scdn.co/image/ab67616d0000b27330cb7aa495b67d1880ae9fdc,[],https://open.spotify.com/artist/7unxUcVSLqy5kxJinDRCZy
Rosaline,Rosaline,https://i.scdn.co/image/ab67616d0000b273c93df190d19ab16fdb35c226,"['post-post-hardcore', 'screamocore']",https://open.spotify.com/artist/1OLu1SGTUVPqB46XPIs4ek
White Rose Movement,White Rose Movement,https://i.scdn.co/image/ab67616d0000b273e2cea4193acb88528df2168a,"['dance-punk', 'new rave']",https://open.spotify.com/artist/1bMXFpEQOR0zmAkMUgak8q
Беременный Трамвайчик,Беременный ТРамвайчик,https://i.scdn.co/image/ab67616d0000b273b7489d8741897280f9718842,[],https://open.spotify.com/artist/1w6brFzPGqm5UHJowB9P8e
Stretch Arm Strong,Stretch Arm Strong,https://i.scdn.co/image/ab6761610000e5eb22c28793d0daf6adb942b2bd,"['christian hardcore', 'christian punk', 'melodic hardcore']",https://open.spotify.com/artist/4gUFNJiPHa3kbkoT7N0Nu8
Such a Beautiful Day,Such a Beautiful Day,https://i.scdn.co/image/ab67616d0000b2737da71c7724ecfb6602021212,['russian emo'],https://open.spotify.com/artist/08O7p359mBIR5UKa5y2oxT
Antonio Birabent,Antonio Birabent,https://i.scdn.co/image/ab6761610000e5eb6d7a5ba4ec1d4fe6229a96bb,['rock nacional'],https://open.spotify.com/artist/66DfDCITtbXcmQnQfOMPqZ
The Charlatans,The Charlatans,https://i.scdn.co/image/ab6761610000e5eb0b08239f4148d2dd5cd12c2a,"['britpop', 'dance rock', 'madchester']",https://open.spotify.com/artist/5fScAXreYFnuqwOgBsJgSd
Alexi Murdoch,Alexi Murdoch,https://i.scdn.co/image/ab6761610000e5eb5403b0487846cc6417301d09,"['acoustic pop', 'british singer-songwriter', 'indie folk']",https://open.spotify.com/artist/25mrbNwFzoqPWyYXLhiDRw
Robert Gordon,Robert Gordon,https://i.scdn.co/image/9c6a1631617c926d3122b3c9e04f40773f811d0b,['rockabilly'],https://open.spotify.com/artist/1coQ4GcxuazfjZ0MP9JnBF
Patricio Rey y sus Redonditos de Ricota,Patricio Rey y sus Redonditos de Ricota,https://i.scdn.co/image/ab6761610000e5eb0af3bf2cf1b5d4d128759579,"['argentine rock', 'post-punk argentina']",https://open.spotify.com/artist/6byQKddO1b34lXC2ZEjehQ
Jeanette,Jeanette,https://i.scdn.co/image/ab67616d0000b27354ac59a1fcfba98eecde89bd,[],https://open.spotify.com/artist/2Asr5Otk5aKK272pK4ocG2
Grégory Lemarchal,Grégory Lemarchal,https://i.scdn.co/image/ab67616d0000b273e3a266248fbecc4d145287a5,"['chanson', 'french pop']",https://open.spotify.com/artist/22HwnF4wTRtOqq6eWw18BX
Andrew Lawson,Andrew Lawson,https://i.scdn.co/image/ab67616d0000b2735af71a832c6b9f1e2c02a49e,[],https://open.spotify.com/artist/3N15JVEF3zyXMFvrtxLrTL
Antti Tuisku,Antti Tuisku,https://i.scdn.co/image/ab6761610000e5ebf3b50a7d3a38757eaa543584,"['finnish dance pop', 'finnish pop']",https://open.spotify.com/artist/54CMkgIraCOO9pSRfPKiKt
Declan Galbraith,Declan Galbraith,https://i.scdn.co/image/4e8de8d4c5a44d2fbdd5432b83b09e78866ab7f8,['boy pop'],https://open.spotify.com/artist/74IFZwO8ZO54GNnvWiK7c1
Jessica Mauboy,Jessica Mauboy,https://i.scdn.co/image/ab6761610000e5eb575dd461c69a44115f024982,"['australian indigenous', 'australian pop', 'australian talent show']",https://open.spotify.com/artist/6rHWAH6F4mr2AViSxMV673
Hanna Pakarinen,Hanna Pakarinen,https://i.scdn.co/image/ab6761610000e5ebcf304b8df652f890032fa8fb,"['finnish pop', 'iskelma']",https://open.spotify.com/artist/5b7lGX7blhgNvI2i5V6BhE
Sibel,Sibel,https://i.scdn.co/image/ab67616d0000b273fb56cf58b5717b4b3b3938e2,"['europop', 'melodipop']",https://open.spotify.com/artist/71nD2MtsSwUtHCnolZr9JK
Дмитрий Колдун,Дмитрий Колдун,,[],
Dean Geyer,Dean Geyer,https://i.scdn.co/image/ab6761610000e5eb21e5e4c5d05e4b69abc508a4,['australian pop'],https://open.spotify.com/artist/7DBNoRaD1Ff4PUjwmjcXpg
Jedward,Jedward,https://i.scdn.co/image/ab6761610000e5eb711cfb8c0c3967b111a2d7a6,[],https://open.spotify.com/artist/3WmFNCPmnVuZbVMeExH8hT
Linda Teodosiu,Linda Teodosiu,https://i.scdn.co/image/ab6761610000e5eb0c9e3e4e7d589f1adc874b93,[],https://open.spotify.com/artist/3WQjKUnRZKZWFuHQKx6Afh
Gjoko Taneski,Gjoko Taneski,,[],
Jason Castro,Jason Castro,https://i.scdn.co/image/8b306c01550db9332a91c5f9afa22d1af90bf0f2,['idol'],https://open.spotify.com/artist/6lv3DKGOLy7HkRUmt6DiEd
Noisuf-X,Noisuf-X,https://i.scdn.co/image/aca528a915a453b3d7177a3377b0c73a99ca3d25,"['aggrotech', 'futurepop']",https://open.spotify.com/artist/5Ugr8SZik8bMfgldDbJecL
Dioxyde,Dioxyde,https://i.scdn.co/image/ab67616d0000b2733a5fd1ee46507864e6861893,['aggrotech'],https://open.spotify.com/artist/7brmLOOTT9t4IkXnfv1rqp
Aslan Faction,Aslan Faction,https://i.scdn.co/image/ab67616d0000b2730117ccf4e6396171932e1f90,['aggrotech'],https://open.spotify.com/artist/0lQboGciurkrccKwc4Ni3Y
Die Sektor,Die Sektor,https://i.scdn.co/image/ab67616d0000b273189038f603f2bf42e2c2f6c0,['aggrotech'],https://open.spotify.com/artist/0W1J1MiKujM7L8PSaJipKP
Alien Vampires,Alien Vampires,https://i.scdn.co/image/ab67616d0000b27326a1d2a2df36f9deae8cb900,"['aggrotech', 'industrial metal']",https://open.spotify.com/artist/2ucBekSuu3VZ5whk4klq1F
FGFC820,FGFC820,https://i.scdn.co/image/ab67616d0000b273f0b4e7137941cbf7114f43c4,['aggrotech'],https://open.spotify.com/artist/32raKeUHkfUVqgGHbIPD2u
Nachtmahr,Nachtmahr,https://i.scdn.co/image/ab6761610000e5eb51526ccc2b1a684752d0b675,"['aggrotech', 'ebm', 'industrial metal']",https://open.spotify.com/artist/1wGcs6i2IJbgXxE3bDIm9k
Heimataerde,Heimataerde,https://i.scdn.co/image/ab6761610000e5eb95b3eabbee18332fbe68cc31,"['aggrotech', 'ebm', 'futurepop', 'medieval rock']",https://open.spotify.com/artist/4weRrUTN1RKEnPsZADVS62
Life Cried,Life Cried,https://i.scdn.co/image/ab6761610000e5eb7b8c17d2ddd4e9173155c656,['aggrotech'],https://open.spotify.com/artist/11uEsZZLhgbbcjRjXSpFZ8
Soman,Soman,https://i.scdn.co/image/ab67616d0000b27388df40e283c8fdbe71f4b32a,"['aggrotech', 'ebm', 'futurepop', 'power noise']",https://open.spotify.com/artist/5stzIdpYPywqUqpYeHDxdG
Uberbyte,Uberbyte,,['aggrotech'],https://open.spotify.com/artist/3QiS37ob2wuo5qf3RfDEu1
Wax,Wax,https://i.scdn.co/image/ab6761610000e5eb4ddd4a86f3d53397fe8b3e66,[],https://open.spotify.com/artist/36kzCQhGfJzrLuZzrHweNV
Modulate,MODULATE,https://i.scdn.co/image/ab6761610000e5eba511d707948ab9fa5b8bb74f,[],https://open.spotify.com/artist/49PMuy6NcPMzcK0sxVzygs
Distorted Memory,Distorted Memory,https://i.scdn.co/image/ab67616d0000b2734b4676e63a59cf5307765fe7,['aggrotech'],https://open.spotify.com/artist/3WGXyGQNw6eryZSE6NQDEC
Modern English,Modern English,https://i.scdn.co/image/ab6761610000e5eb928fcac38f549911e12b7866,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",https://open.spotify.com/artist/0fYPQBOx0vsRMmjUba9HgF
Go West,Go West,https://i.scdn.co/image/9ec4919593b340858d86eb8617b712b7e81545af,"['new romantic', 'new wave', 'new wave pop']",https://open.spotify.com/artist/7bKupnlF7XOfR1En3K8oAL
Papoose,Papoose,https://i.scdn.co/image/ab6761610000e5ebbc8e083ba811dc2c0e01a64f,"['battle rap', 'dirty south rap']",https://open.spotify.com/artist/0mbgkaYR8KNUb5s3s1yYHG
Styles P,Styles P,https://i.scdn.co/image/88fbbb15d32892b5ba74304448160cbb9cc41b19,"['battle rap', 'dirty south rap', 'east coast hip hop', 'hardcore hip hop']",https://open.spotify.com/artist/2x8KDZdSONA3872CnhaAlX
AZ,AZ,https://i.scdn.co/image/ab6761610000e5eb6de585ce055095290e66eaef,"['alternative hip hop', 'hardcore hip hop', 'hip hop']",https://open.spotify.com/artist/7HqrSDuI9lHuH1CDismTFg
M.O.P.,M.O.P.,https://i.scdn.co/image/ab6761610000e5eb5cc50382a0668ae107a972d2,"['east coast hip hop', 'hardcore hip hop']",https://open.spotify.com/artist/1BH45DVSTeGBvcYXNCd67g
Cassidy,Cassidy,https://i.scdn.co/image/ab6761610000e5eb97dff8ddf27eb4e0a52118fa,"['battle rap', 'hardcore hip hop', 'hip pop', 'philly rap', 'southern hip hop', 'trap']",https://open.spotify.com/artist/3WilJWdCNLSU7fpYjiKb7v
A-Team,Away Team,,[],https://open.spotify.com/artist/7zPdOcctFuDY9ihaV7qUEz
Re-Up Gang,Re-Up Gang,,[],https://open.spotify.com/artist/7M4Mb6ruvn3SuMNWcmfQZv
The LOX,The LOX,https://i.scdn.co/image/ab6761610000e5ebdeaecca1879726b131fd71c9,"['east coast hip hop', 'hardcore hip hop']",https://open.spotify.com/artist/0A7g2YbCA9FlyZvAG6VmKP
Memphis Bleek,Memphis Bleek,https://i.scdn.co/image/ccbc1fd7d1884d1a868cb33fc082fb82558833e4,['east coast hip hop'],https://open.spotify.com/artist/4jWzNq3sdzSpqn7BnzvIKn
Cuban Link,Cuban Link,https://i.scdn.co/image/ab67616d0000b273d6ebb12c44e851ab48def018,"['bronx hip hop', 'hip hop cubano']",https://open.spotify.com/artist/1ZAujONMGo6GGiHxDQCGeA
Beanie Sigel,Beanie Sigel,https://i.scdn.co/image/2b2362d5b249e25e9407def35523332fa702eff1,"['battle rap', 'east coast hip hop', 'philly rap']",https://open.spotify.com/artist/0tCtGc5vt29zFZp6KXzN50
Saigon,Saigon,https://i.scdn.co/image/ab6761610000e5ebf7843c0f9cf78343657ea156,['conscious hip hop'],https://open.spotify.com/artist/0mTfntDCCWRozUnyxpGf6E
Cormega,Cormega,https://i.scdn.co/image/ab6761610000e5ebce3f275186a1309dfaa15c23,"['east coast hip hop', 'queens hip hop']",https://open.spotify.com/artist/4vQLu6vYK0hp8k0fsAzsU8
Ali Vegas,Ali Vegas,https://i.scdn.co/image/ab6761610000e5eb9df786556dc29dc328228a64,"['nyc rap', 'queens hip hop']",https://open.spotify.com/artist/5dLUUj5dr2Ao0VpWKVf6Cg
J.R. Writer,J.R. Writer,,[],https://open.spotify.com/artist/21lUmA0wJ29aXlW0pXBYAC
The Alchemist,The Alchemist,https://i.scdn.co/image/8a0d2c9a5bb08a3fd8e6ad457014022cb232525b,"['alternative hip hop', 'drumless hip hop', 'hip hop', 'instrumental hip hop', 'west coast rap']",https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu
Big L,Big L,https://i.scdn.co/image/ab6761610000e5ebbd8cc584e8c62286f79b9b50,"['east coast hip hop', 'hardcore hip hop', 'harlem hip hop']",https://open.spotify.com/artist/30fiiwr2EeZp1tAhzYCmyM
Clipse,Clipse,https://i.scdn.co/image/dba80f94d4be6d119eb5ffa772016ef58bc51413,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'southern hip hop', 'virginia hip hop']",https://open.spotify.com/artist/2J257euzcjnDLipsyJH3F2
Twista,Twista,https://i.scdn.co/image/ab6761610000e5eb1612d54459b3ddb2a80f1430,"['chicago rap', 'dirty south rap', 'gangster rap', 'trap']",https://open.spotify.com/artist/6vbY3hOaCAhC7VjucswgdS
Children of the Corn,Children Of The Corn,,['harlem hip hop'],https://open.spotify.com/artist/0CCiLDElgEGUYGUEfGWDrv
Freeway,Freeway,https://i.scdn.co/image/ab6761610000e5eb41eb6938bb326725431676a5,"['battle rap', 'hardcore hip hop', 'philly rap']",https://open.spotify.com/artist/2Jwr7hGoSNK3S3QBxh3T0z
Pinback,Pinback,https://i.scdn.co/image/be1a30d487a842de4846e2e41df16da680116ec5,['indie rock'],https://open.spotify.com/artist/4ZWvN9FEfdTea1SEHjpTNi
Owen,OWEN,https://i.scdn.co/image/ab67616d0000b273ab73d1ca1093315bedf81479,[],https://open.spotify.com/artist/0R8FAY6HKXD0XkKvRt8Ydp
Keaver & Brause,Keaver & Brause,,['wonky'],https://open.spotify.com/artist/6dgvxUFHDSyUIqgmL3v8NG
Dining With The Bolsheviks,Dining With The Bolsheviks,,[],
Kona Triangle,Kona Triangle,,['wonky'],https://open.spotify.com/artist/5bs4cYtj59O0ZHcyU4Gqsn
The Books,The Books,https://i.scdn.co/image/79589b1106ca44e882ce766ec0d8cab5e170f03e,"['collage pop', 'folktronica']",https://open.spotify.com/artist/4UvhuGdFf75Cfan7lEU1J1
Joan of Arc,Joan Of Arc,https://i.scdn.co/image/ab6761610000e5eb416abc55b07c0a62cb5ecc6a,"['chicago indie', 'emo', 'emo punk', 'experimental indie rock', 'math rock', 'post-hardcore']",https://open.spotify.com/artist/6U9PwS3WsiKBVewf7wtwIZ
Trentemøller,trentemøller,https://i.scdn.co/image/ab6761610000e5eb803519cf5b2d6bc6a0584011,"['danish electronic', 'danish electropop', 'electronica', 'minimal techno', 'trip hop']",https://open.spotify.com/artist/4O71i7ke5iIBX6RNSFoZbS
Malk De Koijn,Malk De Koijn,https://i.scdn.co/image/ab6761610000e5eb69f28d526eff69475b67aa8b,['danish hip hop'],https://open.spotify.com/artist/5WvYsVV3jtztF1kx86Y0yS
Spleen United,Spleen United,https://i.scdn.co/image/ab6761610000e5ebea37a29aedf1a5e380213f8f,"['danish alternative rock', 'danish rock']",https://open.spotify.com/artist/1qBqsr5kuSRxPn13aE8fnY
Sharon Jones and the Dap-Kings,Sharon Jones & The Dap-Kings,https://i.scdn.co/image/cd0f5585d478bbb91cff3e0b723ed91c6d2046d7,"['black americana', 'funk', 'retro soul', 'soul']",https://open.spotify.com/artist/6LufpoVlIYKQCu9Gjpk8B7
Hercules and Love Affair,Hercules & Love Affair,https://i.scdn.co/image/ab6761610000e5ebf5fdcc58014d4a231b381ba8,"['alternative dance', 'electronica', 'indietronica', 'neo-synthpop', 'new rave']",https://open.spotify.com/artist/1WHoAjAWGx5qLsgzpaOk7W
Pryda,Pryda,https://i.scdn.co/image/ab6761610000e5eb682940193e03a39f24a7ba52,['progressive house'],https://open.spotify.com/artist/37U9sPqTZMd7AKJCWgcvkt
L.O.C.,L.O.C.,https://i.scdn.co/image/ab6761610000e5eb7d4d60cb994ebdb04d700955,"['danish hip hop', 'danish pop']",https://open.spotify.com/artist/0VUVvNFIyMeIWguwhhImIc
The Wong Boys,The Wong Boys,https://i.scdn.co/image/ab6761610000e5ebd3dd6bdd6596777b9878cb3a,[],https://open.spotify.com/artist/5Hzm1j22mzdskaNGI8BP6e
Tommy Sparks,Tommy Sparks,https://i.scdn.co/image/ab6761610000e5ebdefb5335c3bf76687397cebf,[],https://open.spotify.com/artist/0KzFMRYT3Hmw9IBsCNaL2N
Glasvegas,Glasvegas,https://i.scdn.co/image/ab6761610000e5ebd9d56dea1d94d238c91ebd76,"['scottish indie', 'scottish rock']",https://open.spotify.com/artist/478peoEkoKPsTgRiVzkvPl
The Blue Van,The Blue Van,https://i.scdn.co/image/f434b9f3848acdbfa8e11b1d4cf213b7eb0fa073,['danish alternative rock'],https://open.spotify.com/artist/194t6dRuvsKUfqu6J21g5K
The Broken Beats,The Broken Beats,,[],https://open.spotify.com/artist/5ovS9Fjrxuoar4k5n9gJPl
A,Adele,https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17,"['british soul', 'pop', 'pop soul', 'uk pop']",https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY
Ten Sharp,Ten Sharp,https://i.scdn.co/image/ab6761610000e5eb5c81c079bfb4f6811a78c8f2,[],https://open.spotify.com/artist/0ap24Mjt6qlze8v667KlaF
Andru Donalds,Andru Donalds,https://i.scdn.co/image/ab6761610000e5eb90dc1ced54a41aa6db3b3a89,['reggae fusion'],https://open.spotify.com/artist/4wuHLh6AEK7selBuj38cRz
Color Theory,Color Theory,https://i.scdn.co/image/ab6761610000e5ebbd7a6d143fd7118f248e3c58,['neo-synthpop'],https://open.spotify.com/artist/7uWMG0Go7YMKqVG1fbsOBO
Jonteknik featuring Martyn Bailey,Jonteknik featuring Martyn Bailey,,[],
Kristian Valen,Kristian Valen,https://i.scdn.co/image/ab6761610000e5eb9b6a9fa65f9199d3e118cc09,"['norwegian country', 'rogaland musikk']",https://open.spotify.com/artist/2quK1rzyuUq4XuyMlZOsKJ
LOVE IS REASON,LOVE IS REASON,,[],
Jay-Jay Johanson,Jay-Jay Johanson,https://i.scdn.co/image/ab6761610000e5eb9df298b931cd9736207d5d39,"['swedish electropop', 'swedish singer-songwriter', 'trip hop']",https://open.spotify.com/artist/4hzC9WUUy3cFituT71tzB4
Kurt Nilsen,Kurt Nilsen,https://i.scdn.co/image/ab6761610000e5eb95b3ead0db7cc9dd6292ba21,"['classic norwegian pop', 'norwegian pop']",https://open.spotify.com/artist/49HPMFWsosCuRf810Ay1Vv
A-Ha - www.power-portal.to,A-Ha - www.power-portal.to,,[],
Bloom 06,Bloom 06,https://i.scdn.co/image/ab67616d0000b27305a2d4b348242885992477fd,[],https://open.spotify.com/artist/4QzZkc2OQyvT8cgiPcVUXG
Morten Harket/Earth Affair,Morten Harket/Earth Affair,,[],
YeDish,YeDish,,[],
Eirik Hansen og Ove Randow,Eirik Hansen og Ove Randow,,[],
Beat Factory,Beat Factory,https://i.scdn.co/image/ab6761610000e5eb18ae4b3cafb2598eb92604be,[],https://open.spotify.com/artist/2UCSBT2O5RrnbXFstlx6dd
Atlantic Popes,Atlantic Popes,https://i.scdn.co/image/ab6761610000e5eb721a3e1421fe97cbf2cdbae3,[],https://open.spotify.com/artist/5ZpJ0jDk5EHL0igo1u4cjj
Marian Gold,Marian Gold,,[],https://open.spotify.com/artist/3gJeeORJanw6yImTnIwLRV
The Twins,The Twins,https://i.scdn.co/image/ab67616d0000b2736df69dec7bbb09f412f5a509,['italo disco'],https://open.spotify.com/artist/2OrWQgeChXJq6nggwOzpun
earth affair feat. morten harket,earth affair feat. morten harket,,[],
Film Symphomy Orchestra Praha,Film Symphomy Orchestra Praha,,[],
Janusz Radek,Janusz Radek,,[],https://open.spotify.com/artist/46rda7FxoY0De1UXcb4Ws1
Gabry Ponte,Gabry Ponte,https://i.scdn.co/image/ab6761610000e5ebc73eb3b51fba8b563ba0f6c6,"['eurodance', 'italo dance', 'slap house']",https://open.spotify.com/artist/5ENS85nZShljwNgg4wFD7D
Kara Güneş,Kara Güneş,https://i.scdn.co/image/ab67616d0000b27391cc2f3b348278abd01d1f1a,['turkish jazz'],https://open.spotify.com/artist/0ERsGvE523QALJonpJ2M8i
Kesmeşeker,Kesmeşeker,https://i.scdn.co/image/ab6761610000e5eb59075efc95e0ddc41ba96439,"['turkish alternative', 'turkish metal', 'turkish rock']",https://open.spotify.com/artist/7mDOnlEzBihYZmst7w6mf7
Kazım Koyuncu,Kâzım Koyuncu,https://i.scdn.co/image/ab6761610000e5ebbb1c2508b58ccd7624e32e99,"['anadolu rock', 'karadeniz pop', 'karadeniz turkuleri', 'turkish folk', 'turkish rock', 'turkish singer-songwriter']",https://open.spotify.com/artist/03YhQQYWzaAU3HAQAJzIHG
Norrda,Norrda,https://i.scdn.co/image/ab67616d0000b273ecc27de4b0dd3f3afb4da06d,"['turkish electronic', 'turkish jazz']",https://open.spotify.com/artist/6wxcoqreWiGQeNW4OvIyrh
Yonderboi,Yonderboi,https://i.scdn.co/image/f3a2a80115895acd9101311c07b703ad791cc7ed,"['nu jazz', 'trip hop']",https://open.spotify.com/artist/4hi7BCJEn3xCR3VRZU1Ek7
Jim Morrison,Jim Morrison,https://i.scdn.co/image/3010121a2fdfae58a270eb399bace970d89ddc6a,"['album rock', 'classic rock', 'psychedelic rock', 'rock']",https://open.spotify.com/artist/1QB4oo4JbSRdxNyidIuD0W
Gevende,Gevende,https://i.scdn.co/image/ab67616d0000b2738508fd576b023d3b590ea81d,"['turkish alternative', 'turkish jazz', 'turkish rock']",https://open.spotify.com/artist/2yN5eYpsyyo2FYNCUS0ndf
Siya Siyabend,Siyasiyabend,https://i.scdn.co/image/ab6761610000e5eb0b4c49eac99369fd17da399d,"['turkish alternative', 'turkish rock']",https://open.spotify.com/artist/3MyC4bSv74xoTfhRf2hwfp
